wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
6.38,50.1,246627.4408,84555.28738,123008.1678,11.0,0.29260033563334836,0.9562348265919056,6.123233995736766e-17,1.0,75709.72933,98705.54645547339
6.23,250.6,265011.095,100716.4579,109308.8447,12.0,0.29260033563334836,0.9562348265919056,-0.25881904510252063,0.9659258262890683,79217.53793333333,104566.40185119546
6.08,465.45,286608.7916,86669.52684,131002.0349,13.0,0.29260033563334836,0.9562348265919056,-0.4999999999999998,0.8660254037844387,84127.48055666668,113448.98271365633
5.85,649.88,287579.555,91788.25468,120675.3478,14.0,0.29260033563334836,0.9562348265919056,-0.7071067811865475,0.7071067811865476,83452.14791333333,113052.6252185178
5.57,779.62,289398.9977,103564.5298,143815.6204,14.0,0.29260033563334836,0.9562348265919056,-0.8660254037844387,0.49999999999999994,89596.38965000001,115754.78752775464
5.13,826.1,275246.2326,90730.84281,134749.7652,15.0,0.29260033563334836,0.9562348265919056,-0.9659258262890682,0.258819045102521,83595.51176833332,109746.5250334888
4.5,818.12,287207.2118,100805.1022,129326.6438,15.0,0.29260033563334836,0.9562348265919056,-1.0,1.2246467991473532e-16,86362.76296666668,113687.765866182
3.73,740.6,287247.5391,91249.66787,122218.0754,14.0,0.29260033563334836,0.9562348265919056,-0.9659258262890683,-0.2588190451025208,83578.935395,113015.77465785458
2.77,600.17,281208.0996,88643.42109,139893.4829,14.0,0.29260033563334836,0.9562348265919056,-0.8660254037844388,-0.4999999999999997,85060.32393166667,112334.00741059368
1.44,412.2,285375.0457,97516.00221,121891.1375,12.0,0.29260033563334836,0.9562348265919056,-0.7071067811865479,-0.7071067811865471,84201.304235,112487.10952105149
0.42,203.85,285227.5831,99468.67293,121743.9706,11.0,0.29260033563334836,0.9562348265919056,-0.5000000000000004,-0.8660254037844385,84442.58277166667,112505.22512139301
2.85,35.72,284935.643,87591.72162,133692.4082,11.0,0.29260033563334836,0.9562348265919056,-0.25881904510252063,-0.9659258262890683,84378.22380333333,113151.38872351756
5.09,0.0,282615.708,110694.4124,115555.8719,10.0,0.29260033563334836,0.9562348265919056,-1.8369701987210297e-16,-1.0,84813.51371666667,111640.54670915635
6.31,0.0,272629.6194,104729.7618,134920.7625,10.0,0.29260033563334836,0.9562348265919056,0.2588190451025203,-0.9659258262890684,85382.74228333334,109322.97891599772
7.83,0.0,269112.3574,107572.8315,131367.3576,10.0,0.29260033563334836,0.9562348265919056,0.5000000000000001,-0.8660254037844386,84678.39608333334,107914.94169664607
8.99,0.0,256526.4779,77458.95482,113926.3256,10.0,0.29260033563334836,0.9562348265919056,0.7071067811865474,-0.7071067811865477,74655.12471999999,101335.6852341472
9.62,0.0,243376.6949,97135.15581,119281.0367,11.0,0.29260033563334836,0.9562348265919056,0.8660254037844384,-0.5000000000000004,76635.58456833333,97629.24061127464
9.82,0.0,236209.2949,75555.07018,105886.253,10.0,0.29260033563334836,0.9562348265919056,0.9659258262890681,-0.25881904510252157,69611.73968,93424.33579128704
9.97,0.0,229559.324,78314.32814,103909.8025,10.0,0.27609697309746883,0.9611297838723007,1.0,0.0,68633.90410666667,90955.14028883446
10.14,0.0,228797.3136,84146.67476,112386.1609,10.0,0.27609697309746883,0.9611297838723007,0.9659258262890683,0.25881904510252074,70891.71487666667,91548.57892886666
10.19,0.0,223914.9102,69975.39002,95427.98088,10.0,0.27609697309746883,0.9611297838723007,0.8660254037844387,0.49999999999999994,64889.74518333334,88178.07865591916
10.58,0.0,229299.2808,78943.59359,106477.6616,10.0,0.27609697309746883,0.9611297838723007,0.7071067811865476,0.7071067811865476,69123.51933166666,91081.697642577
10.86,0.0,231013.4602,72218.08504,94946.67206,9.0,0.27609697309746883,0.9611297838723007,0.5000000000000001,0.8660254037844386,66366.34621666667,90742.0408341444
10.6,0.0,243942.5096,74669.38849,104699.0428,9.0,0.27609697309746883,0.9611297838723007,0.25881904510252074,0.9659258262890683,70555.09014833333,96101.22876319136
10.08,41.0,250045.756,98337.28368,115605.2933,8.0,0.27609697309746883,0.9611297838723007,6.123233995736766e-17,1.0,77341.23549666668,99667.13288928565
10.0,212.95,273876.2309,100955.9572,125741.1901,9.0,0.27609697309746883,0.9611297838723007,-0.25881904510252063,0.9659258262890683,83467.55470000001,108821.12978373295
10.03,422.65,285911.3643,110739.1468,142749.2121,9.0,0.27609697309746883,0.9611297838723007,-0.4999999999999998,0.8660254037844387,89973.5672,114729.70537007054
9.66,609.15,293032.8575,88412.91343,127370.0822,9.0,0.27609697309746883,0.9611297838723007,-0.7071067811865475,0.7071067811865476,84907.27718833333,115458.33326031518
9.05,744.3,282843.9359,111832.8384,121245.5802,9.0,0.27609697309746883,0.9611297838723007,-0.8660254037844387,0.49999999999999994,86114.11741666666,111995.06540265266
8.89,837.65,275598.2748,97513.52541,130034.4531,9.0,0.27609697309746883,0.9611297838723007,-0.9659258262890682,0.258819045102521,84000.298885,109577.96881178055
9.07,832.8,288115.216,110607.408,136459.1424,9.0,0.27609697309746883,0.9611297838723007,-1.0,1.2246467991473532e-16,89338.77273333333,114871.81532287579
9.08,764.7,289312.8583,106636.7369,116008.4989,8.0,0.27609697309746883,0.9611297838723007,-0.9659258262890683,-0.2588190451025208,85456.64568333335,113767.17506845528
8.64,629.95,291832.871,97577.56147,145637.9455,8.0,0.27609697309746883,0.9611297838723007,-0.8660254037844388,-0.4999999999999997,89282.49466166667,116679.41560153967
8.08,441.1,298372.244,103119.0222,147228.9045,8.0,0.27609697309746883,0.9611297838723007,-0.7071067811865479,-0.7071067811865471,91529.55845000001,119222.5761569799
7.93,223.23,288263.8021,112272.1641,133339.8111,8.0,0.27609697309746883,0.9611297838723007,-0.5000000000000004,-0.8660254037844385,89019.15621666664,114833.92580103055
8.49,40.28,296713.8641,97517.67413,143275.551,8.0,0.27609697309746883,0.9611297838723007,-0.25881904510252063,-0.9659258262890683,89593.97653833334,118249.07221461122
8.85,0.0,287783.0209,87762.66309,129731.5507,8.0,0.27609697309746883,0.9611297838723007,-1.8369701987210297e-16,-1.0,84215.68078166667,113840.18816148398
8.83,0.0,280308.1099,103605.7496,134610.7383,8.0,0.27609697309746883,0.9611297838723007,0.2588190451025203,-0.9659258262890684,86423.5713,111904.09892050536
8.85,0.0,280664.9131,109530.0871,127043.2604,8.0,0.27609697309746883,0.9611297838723007,0.5000000000000001,-0.8660254037844386,86209.1851,111640.03046157994
8.91,0.0,268819.3163,86328.30032,120449.9472,8.0,0.27609697309746883,0.9611297838723007,0.7071067811865474,-0.7071067811865477,79269.07896999999,106323.1573002776
8.71,0.0,258136.5334,83248.26447,112158.197,7.0,0.27609697309746883,0.9611297838723007,0.8660254037844384,-0.5000000000000004,75593.11747833333,101841.33564681155
8.37,0.0,247141.5294,76525.59201,101072.3419,7.0,0.27609697309746883,0.9611297838723007,0.9659258262890681,-0.25881904510252157,70792.47221833334,97037.39018147433
7.77,0.0,246725.5606,91196.61776,115334.0712,7.0,0.2595117970697999,0.9657399376548549,1.0,0.0,75545.16992666667,98234.2478341375
7.22,0.0,242324.6864,83973.46963,109226.8639,7.0,0.2595117970697999,0.9657399376548549,0.9659258262890683,0.25881904510252074,72589.87332166667,96007.88184933852
7.04,0.0,237763.7552,87118.16732,106842.7889,7.0,0.2595117970697999,0.9657399376548549,0.8660254037844387,0.49999999999999994,71956.45857,94308.18461074929
6.72,0.0,249305.3432,86582.26808,103389.6115,7.0,0.2595117970697999,0.9657399376548549,0.7071067811865476,0.7071067811865476,73215.15712999999,98159.35997428118
6.76,0.0,238787.5834,85182.55975,114977.1114,7.0,0.2595117970697999,0.9657399376548549,0.5000000000000001,0.8660254037844386,73160.16909166667,95268.93792105833
6.8,0.0,239460.6091,80262.68424,100525.8653,8.0,0.2595117970697999,0.9657399376548549,0.25881904510252074,0.9659258262890683,70043.99310666668,94288.88128994434
7.09,32.67,254076.2125,88711.09024,104375.5833,8.0,0.2595117970697999,0.9657399376548549,6.123233995736766e-17,1.0,74535.10767333333,99985.748189904
8.09,175.82,273756.5594,105982.7194,116002.5402,8.0,0.2595117970697999,0.9657399376548549,-0.25881904510252063,0.9659258262890683,82655.6215,108295.79900218698
9.06,380.6,288094.1704,91579.97994,142282.8666,9.0,0.2595117970697999,0.9657399376548549,-0.4999999999999998,0.8660254037844387,87059.27949,115025.03555289557
9.72,579.65,307374.3603,110744.1756,147197.9695,9.0,0.2595117970697999,0.9657399376548549,-0.7071067811865475,0.7071067811865476,94319.1459,122502.44119514414
9.57,724.88,287216.8646,95768.10804,121578.2597,10.0,0.2595117970697999,0.9657399376548549,-0.8660254037844387,0.49999999999999994,84217.94705666667,113040.59541939676
