wind,solar,electric,cooling,heating,temperature,day_cos,day_sin,hour_cos,hour_sin,mean,std
13.94,613.95,218848.3115,69454.81518,120215.6325,11.0,0.9852201067560606,-0.1712931441814778,-0.9659258262890682,0.258819045102521,68192.94153,88621.74304120423
13.79,602.67,250612.1769,70546.08878,117310.0393,9.0,0.9852201067560606,-0.1712931441814778,-1.0,1.2246467991473532e-16,73182.29416333332,99409.59066561049
13.57,507.77,225050.1786,60689.91229,114763.4599,8.0,0.9852201067560606,-0.1712931441814778,-0.9659258262890683,-0.2588190451025208,66838.81513166668,90218.83938420603
13.41,355.9,229260.6222,76424.47422,109193.9099,9.0,0.9852201067560606,-0.1712931441814778,-0.8660254037844388,-0.4999999999999997,69209.55271999999,91197.3649948366
13.24,191.88,229418.0848,60921.90696,107152.3703,8.0,0.9852201067560606,-0.1712931441814778,-0.7071067811865479,-0.7071067811865471,66284.24701,91065.02675449787
12.98,32.8,216667.4642,59574.61778,105947.5689,7.0,0.9852201067560606,-0.1712931441814778,-0.5000000000000004,-0.8660254037844385,63707.071813333336,86449.13855147055
12.73,0.0,215316.1774,65306.25906,105595.1279,7.0,0.9852201067560606,-0.1712931441814778,-0.25881904510252063,-0.9659258262890683,64372.88239333333,85922.15900927398
12.61,0.0,214774.3778,64042.11904,107553.8121,6.0,0.9852201067560606,-0.1712931441814778,-1.8369701987210297e-16,-1.0,64398.15315666666,85923.82240429935
12.51,0.0,207137.7887,60936.3038,93399.66818,7.0,0.9852201067560606,-0.1712931441814778,0.2588190451025203,-0.9659258262890684,60248.87844666667,81930.73992767141
12.4,0.0,209321.3232,58097.41879,101553.9275,5.0,0.9852201067560606,-0.1712931441814778,0.5000000000000001,-0.8660254037844386,61498.344915,83440.57552772383
12.27,0.0,210526.5757,60420.22335,108583.1442,7.0,0.9852201067560606,-0.1712931441814778,0.7071067811865474,-0.7071067811865477,63258.20220833333,84560.91412675276
12.31,0.0,207223.2106,67174.47532,112366.8265,6.0,0.9852201067560606,-0.1712931441814778,0.8660254037844384,-0.5000000000000004,64463.80373666666,83841.1367741511
12.59,0.0,204134.0274,70836.48359,94727.89452,6.0,0.9852201067560606,-0.1712931441814778,0.9659258262890681,-0.25881904510252157,61619.499251666675,81092.67120582938
12.83,0.0,202133.3016,62634.71597,102939.523,6.0,0.9880226656636976,-0.154308820664281,1.0,0.0,61287.72842833333,81043.70539530474
12.87,0.0,196170.9167,64073.12009,105860.6374,6.0,0.9880226656636976,-0.154308820664281,0.9659258262890683,0.25881904510252074,61020.59069833333,79314.30273830306
12.89,0.0,198687.6838,67931.70707,98227.64926,6.0,0.9880226656636976,-0.154308820664281,0.8660254037844387,0.49999999999999994,60810.988355,79438.43650560989
12.78,0.0,196339.5007,56972.98066,92954.82344,8.0,0.9880226656636976,-0.154308820664281,0.7071067811865476,0.7071067811865476,57714.6808,78038.21270304015
12.52,0.0,195012.6258,58034.73333,89334.15241,10.0,0.9880226656636976,-0.154308820664281,0.5000000000000001,0.8660254037844386,57067.33859,77250.83654587093
12.13,0.0,197418.1261,58870.11313,105585.5,12.0,0.9880226656636976,-0.154308820664281,0.25881904510252074,0.9659258262890683,60316.311538333335,79698.88356636584
11.77,0.0,199275.9535,61234.76813,108276.0594,13.0,0.9880226656636976,-0.154308820664281,6.123233995736766e-17,1.0,61468.59183833333,80639.9170665106
11.42,100.43,197877.187,65569.21194,91689.75775,14.0,0.9880226656636976,-0.154308820664281,-0.25881904510252063,0.9659258262890683,59210.334448333335,78519.47853293431
11.23,284.58,218369.1168,71617.83599,106910.4458,15.0,0.9880226656636976,-0.154308820664281,-0.4999999999999998,0.8660254037844387,66201.36809833333,87118.75060330062
11.24,451.02,219855.5844,64124.12754,119744.3675,15.0,0.9880226656636976,-0.154308820664281,-0.7071067811865475,0.7071067811865476,67366.88990666666,88946.62659011087
11.33,569.67,205788.1328,69058.47032,108629.4503,15.0,0.9880226656636976,-0.154308820664281,-0.8660254037844387,0.49999999999999994,64012.008903333335,82865.29619927051
11.39,595.4,214767.9414,62757.85647,111861.7391,14.0,0.9880226656636976,-0.154308820664281,-0.9659258262890682,0.258819045102521,65001.38782833334,86285.732523535
11.35,579.5,221044.5148,77301.92813,100570.2856,13.0,0.9880226656636976,-0.154308820664281,-1.0,1.2246467991473532e-16,66586.76308833333,87576.48310822967
